,Unnamed: 0,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
4112,76345,2376405707,,,9,6,53,6,4,10326580,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 9, 'post': 6, 'downstream': 53, 'upstream': 6, 'mito': 4, 'dark': 4}, 'LO(R)': {'pre': 9, 'post': 6, 'downstream': 53, 'upstream': 6, 'mito': 4, 'dark': 4}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4113,67922,2216452584,,,17,10,140,10,3,10505020,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 10, 'downstream': 140, 'upstream': 10, 'mito': 3, 'dark': 3}, 'LO(R)': {'pre': 17, 'post': 10, 'downstream': 140, 'upstream': 10, 'mito': 3, 'dark': 3}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4114,76747,2384750665,,,180,136,1022,136,85,243547555,Traced,True,Leaves,,,,"{'PENP': {'pre': 180, 'post': 136, 'downstream': 1022, 'upstream': 136, 'mito': 80, 'dark': 73, 'light': 1, 'medium': 6}, 'SAD': {'pre': 180, 'post': 136, 'downstream': 1022, 'upstream': 136, 'mito': 80, 'dark': 73, 'light': 1, 'medium': 6}, 'AMMC': {'pre': 113, 'post': 74, 'downstream': 651, 'upstream': 74, 'mito': 53, 'dark': 52, 'medium': 1}, 'SAD(-AMMC)': {'pre': 67, 'post': 62, 'downstream': 371, 'upstream': 62, 'mito': 27, 'dark': 21, 'light': 1, 'medium': 5}}",,"['AMMC', 'PENP', 'SAD', 'SAD(-AMMC)']","['AMMC', 'PENP', 'SAD', 'SAD(-AMMC)']"
4115,69355,2247841195,,,1,11,3,11,1,1685270,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 1, 'post': 11, 'downstream': 3, 'upstream': 11, 'mito': 1, 'dark': 1}, 'LO(R)': {'pre': 1, 'post': 11, 'downstream': 3, 'upstream': 11, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4116,56237,1948719897,,,0,0,0,0,9,66995798,Traced,True,Leaves,,270.0,"[70, 31777, 27760]",{},,[],[]
4117,47789,1787071089,,,26,24,166,24,7,24784786,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 26, 'post': 24, 'downstream': 166, 'upstream': 24, 'mito': 4, 'dark': 3, 'medium': 1}, 'ME(R)': {'pre': 26, 'post': 24, 'downstream': 166, 'upstream': 24, 'mito': 4, 'dark': 3, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
4118,53244,1889029383,,,7,13,32,13,5,6618730,Traced,True,Leaves,,,,"{'AL(L)': {'pre': 7, 'post': 13, 'downstream': 32, 'upstream': 13, 'mito': 5, 'dark': 5}, 'AL-DC1(L)': {'post': 2, 'upstream': 2}}",,"['AL(L)', 'AL-DC1(L)']",['AL(L)']
4119,1343,297192193,SLP203_R,SLP203,68,347,491,347,95,296484382,Traced,False,Roughly traced,ADL23,292.5,"[4559, 26680, 15824]","{'SNP(R)': {'pre': 68, 'post': 347, 'downstream': 491, 'upstream': 347, 'mito': 83, 'dark': 37, 'light': 13, 'medium': 33}, 'SLP(R)': {'pre': 68, 'post': 347, 'downstream': 491, 'upstream': 347, 'mito': 83, 'dark': 37, 'light': 13, 'medium': 33}}",,"['SLP(R)', 'SNP(R)']","['SLP(R)', 'SNP(R)']"
4120,94021,5813039424,ORN_VC5,ORN_VC5,52,48,232,48,34,102700909,Traced,True,Leaves,,,,"{'AL(R)': {'pre': 52, 'post': 47, 'downstream': 232, 'upstream': 47, 'mito': 19, 'dark': 19}, 'AL-VC5(R)': {'pre': 52, 'post': 47, 'downstream': 232, 'upstream': 47, 'mito': 19, 'dark': 19}}",,"['AL(R)', 'AL-VC5(R)']","['AL(R)', 'AL-VC5(R)']"
4121,39434,1600165897,,,7,2,27,2,2,3794194,Traced,True,Leaves,,,,"{'INP': {'pre': 5, 'post': 1, 'downstream': 19, 'upstream': 1, 'mito': 1, 'medium': 1}, 'ICL(L)': {'pre': 5, 'post': 1, 'downstream': 19, 'upstream': 1, 'mito': 1, 'medium': 1}, 'VMNP': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'dark': 1}, 'EPA(L)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['EPA(L)', 'ICL(L)', 'INP', 'VMNP']","['EPA(L)', 'ICL(L)', 'INP', 'VMNP']"
4122,91308,5813008228,,,2,12,13,12,2,8777401,Traced,True,Leaves,,,,"{'GNG': {'pre': 2, 'post': 12, 'downstream': 13, 'upstream': 12, 'mito': 2, 'dark': 2}}",,['GNG'],['GNG']
4123,77803,2405423890,,,3,2,21,2,1,1207859,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 2, 'downstream': 21, 'upstream': 2, 'mito': 1, 'dark': 1}, 'LO(R)': {'pre': 3, 'post': 2, 'downstream': 21, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4124,42872,1689842786,,,75,114,582,114,32,80204922,Traced,True,Leaves,,,,"{'INP': {'pre': 7, 'post': 11, 'downstream': 41, 'upstream': 11, 'mito': 2, 'dark': 2}, 'ICL(L)': {'post': 1, 'upstream': 1}, 'IB': {'pre': 7, 'post': 10, 'downstream': 41, 'upstream': 10, 'mito': 2, 'dark': 2}, 'VMNP': {'pre': 68, 'post': 101, 'downstream': 541, 'upstream': 101, 'mito': 29, 'dark': 29}, 'SPS(L)': {'pre': 63, 'post': 93, 'downstream': 511, 'upstream': 93, 'mito': 23, 'dark': 23}, 'VES(L)': {'pre': 5, 'post': 8, 'downstream': 30, 'upstream': 8, 'mito': 5, 'dark': 5}}",,"['IB', 'ICL(L)', 'INP', 'SPS(L)', 'VES(L)', 'VMNP']","['IB', 'INP', 'SPS(L)', 'VES(L)', 'VMNP']"
4125,6691,487671099,,,7,9,42,9,1,4540401,Traced,True,Leaves,,,,"{'SNP(L)': {'pre': 7, 'post': 9, 'downstream': 42, 'upstream': 9, 'mito': 1, 'dark': 1}, 'SIP(L)': {'pre': 7, 'post': 9, 'downstream': 42, 'upstream': 9, 'mito': 1, 'dark': 1}}",,"['SIP(L)', 'SNP(L)']","['SIP(L)', 'SNP(L)']"
4126,91929,5813013848,,,96,142,781,142,44,127266150,Traced,True,Leaves,,,,"{'SNP(L)': {'pre': 11, 'post': 13, 'downstream': 84, 'upstream': 13, 'mito': 5, 'dark': 5}, 'SMP(L)': {'pre': 11, 'post': 13, 'downstream': 84, 'upstream': 13, 'mito': 5, 'dark': 5}, 'INP': {'pre': 82, 'post': 124, 'downstream': 675, 'upstream': 124, 'mito': 35, 'dark': 35}, 'ATL(L)': {'pre': 51, 'post': 76, 'downstream': 404, 'upstream': 76, 'mito': 22, 'dark': 22}, 'SNP(R)': {'pre': 3, 'post': 5, 'downstream': 22, 'upstream': 5, 'mito': 1, 'dark': 1}, 'SMP(R)': {'pre': 3, 'post': 5, 'downstream': 22, 'upstream': 5, 'mito': 1, 'dark': 1}, 'ATL(R)': {'pre': 23, 'post': 34, 'downstream': 205, 'upstream': 34, 'mito': 10, 'dark': 10}, 'IB': {'pre': 8, 'post': 14, 'downstream': 66, 'upstream': 14, 'mito': 3, 'dark': 3}}",,"['ATL(L)', 'ATL(R)', 'IB', 'INP', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)']","['ATL(L)', 'ATL(R)', 'IB', 'INP', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)']"
4127,96475,5813082175,PAM12(y3)_L,PAM12,134,694,495,694,106,167259973,Traced,False,Roughly traced,,,,"{'INP': {'pre': 1, 'post': 69, 'downstream': 4, 'upstream': 69, 'mito': 18, 'dark': 18}, 'CRE(L)': {'pre': 1, 'post': 69, 'downstream': 4, 'upstream': 69, 'mito': 18, 'dark': 18}, 'CRE(-RUB)(L)': {'pre': 1, 'post': 69, 'downstream': 4, 'upstream': 69, 'mito': 18, 'dark': 18}, 'MB(L)': {'pre': 108, 'post': 487, 'downstream': 380, 'upstream': 487, 'mito': 63, 'dark': 60, 'medium': 3}, ""b'L(L)"": {'post': 4, 'upstream': 4, 'mito': 2, 'dark': 2}, 'gL(L)': {'pre': 108, 'post': 481, 'downstream': 380, 'upstream': 481, 'mito': 60, 'dark': 57, 'medium': 3}, 'MB(R)': {'pre': 24, 'post': 103, 'downstream': 106, 'upstream': 103, 'mito': 14, 'dark': 14}, 'gL(R)': {'pre': 24, 'post': 101, 'downstream': 106, 'upstream': 101, 'mito': 13, 'dark': 13}, 'g3(R)': {'pre': 24, 'post': 98, 'downstream': 106, 'upstream': 98, 'mito': 13, 'dark': 13}, 'MB(+ACA)(R)': {'pre': 24, 'post': 103, 'downstream': 106, 'upstream': 103, 'mito': 14, 'dark': 14}, ""b'L(R)"": {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}, ""b'2(R)"": {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}, 'g4(R)': {'post': 3, 'upstream': 3}, 'bL(L)': {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}, 'LX(L)': {'pre': 1, 'post': 31, 'downstream': 5, 'upstream': 31, 'mito': 8, 'dark': 8}, 'LAL(L)': {'pre': 1, 'post': 31, 'downstream': 5, 'upstream': 31, 'mito': 8, 'dark': 8}}",,"['CRE(-RUB)(L)', 'CRE(L)', 'INP', 'LAL(L)', 'LX(L)', 'MB(+ACA)(R)', 'MB(L)', 'MB(R)', ""b'2(R)"", ""b'L(L)"", ""b'L(R)"", 'bL(L)', 'g3(R)', 'g4(R)', 'gL(L)', 'gL(R)']","['CRE(-RUB)(L)', 'CRE(L)', 'INP', 'LAL(L)', 'LX(L)', 'MB(+ACA)(R)', 'MB(L)', 'MB(R)', 'g3(R)', 'gL(L)', 'gL(R)']"
4128,72340,2309548874,,,3,8,13,8,1,3382664,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 8, 'downstream': 13, 'upstream': 8, 'mito': 1, 'dark': 1}, 'LO(R)': {'pre': 3, 'post': 8, 'downstream': 13, 'upstream': 8, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4129,53908,1906132756,,,36,103,347,103,13,35089582,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 36, 'post': 103, 'downstream': 347, 'upstream': 103, 'mito': 13, 'dark': 7, 'light': 1, 'medium': 5}, 'LO(R)': {'pre': 36, 'post': 103, 'downstream': 347, 'upstream': 103, 'mito': 13, 'dark': 7, 'light': 1, 'medium': 5}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4130,85588,2620440857,,,5,2,11,2,1,2498286,Traced,True,Leaves,,,,"{'PENP': {'pre': 5, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 1, 'dark': 1}, 'SAD': {'pre': 5, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 1, 'dark': 1}, 'SAD(-AMMC)': {'pre': 5, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['PENP', 'SAD', 'SAD(-AMMC)']","['PENP', 'SAD', 'SAD(-AMMC)']"
4131,68874,2242384659,,,0,38,0,38,4,6403106,Traced,True,Leaves,,,,"{'OL(R)': {'post': 38}, 'LOP(R)': {'post': 38}}",,"['LOP(R)', 'OL(R)']",[]
4132,21956,1100788127,hDeltaB_14_C12,hDeltaB,729,2494,5889,2494,363,1275612857,Traced,False,Roughly traced,PDM04,326.0,"[32013, 12913, 18024]","{'CX': {'pre': 729, 'post': 2492, 'downstream': 5889, 'upstream': 2492, 'mito': 306, 'dark': 287, 'light': 3, 'medium': 16}, 'FB': {'pre': 729, 'post': 2492, 'downstream': 5889, 'upstream': 2492, 'mito': 306, 'dark': 287, 'light': 3, 'medium': 16}, 'FBl5': {'pre': 74, 'post': 40, 'downstream': 606, 'upstream': 40, 'mito': 10, 'dark': 9, 'medium': 1}, 'FBl4': {'pre': 447, 'post': 1063, 'downstream': 3594, 'upstream': 1063, 'mito': 147, 'dark': 136, 'light': 2, 'medium': 9}, 'FBl3': {'pre': 208, 'post': 1383, 'downstream': 1689, 'upstream': 1383, 'mito': 141, 'dark': 134, 'light': 1, 'medium': 6}, 'mALT(L)': {'post': 2, 'upstream': 2, 'mito': 4, 'dark': 4}, 'FBl2': {'post': 6, 'upstream': 6, 'mito': 3, 'dark': 3}}",FB34vD5FB34v,"['CX', 'FB', 'FBl2', 'FBl3', 'FBl4', 'FBl5', 'mALT(L)']","['CX', 'FB', 'FBl3', 'FBl4', 'FBl5']"
4133,87816,5812981038,KCg-m_R,KCg-m,264,744,907,744,142,378921258,Traced,False,Roughly traced,PDL03,246.0,"[8035, 15377, 8160]","{'MB(R)': {'pre': 262, 'post': 733, 'downstream': 902, 'upstream': 733, 'mito': 117, 'dark': 117}, 'CA(R)': {'pre': 22, 'post': 199, 'downstream': 65, 'upstream': 199, 'mito': 32, 'dark': 32}, 'MB(+ACA)(R)': {'pre': 262, 'post': 733, 'downstream': 902, 'upstream': 733, 'mito': 118, 'dark': 118}, 'gL(R)': {'pre': 211, 'post': 484, 'downstream': 750, 'upstream': 484, 'mito': 73, 'dark': 73}, 'g4(R)': {'pre': 56, 'post': 123, 'downstream': 192, 'upstream': 123, 'mito': 21, 'dark': 21}, 'PED(R)': {'pre': 29, 'post': 50, 'downstream': 87, 'upstream': 50, 'mito': 12, 'dark': 12}, 'VLNP(R)': {'pre': 1, 'post': 3, 'downstream': 2, 'upstream': 3, 'mito': 4, 'dark': 4}, 'PLP(R)': {'pre': 1, 'post': 3, 'downstream': 2, 'upstream': 3, 'mito': 4, 'dark': 4}, 'g3(R)': {'pre': 27, 'post': 50, 'downstream': 106, 'upstream': 50, 'mito': 6, 'dark': 6}, 'g5(R)': {'pre': 46, 'post': 117, 'downstream': 174, 'upstream': 117, 'mito': 16, 'dark': 16}, 'g1(R)': {'pre': 49, 'post': 123, 'downstream': 170, 'upstream': 123, 'mito': 13, 'dark': 13}, 'g2(R)': {'pre': 33, 'post': 71, 'downstream': 108, 'upstream': 71, 'mito': 17, 'dark': 17}}",,"['CA(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', 'PLP(R)', 'VLNP(R)', 'g1(R)', 'g2(R)', 'g3(R)', 'g4(R)', 'g5(R)', 'gL(R)']","['CA(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', 'PLP(R)', 'VLNP(R)', 'g1(R)', 'g2(R)', 'g3(R)', 'g4(R)', 'g5(R)', 'gL(R)']"
4134,93007,5813024629,,,2,1291,4,1291,180,530310532,Traced,True,Leaves,,,,"{'VMNP': {'post': 443, 'upstream': 443, 'mito': 74, 'dark': 71, 'light': 1, 'medium': 2}, 'SPS(R)': {'post': 76, 'upstream': 76, 'mito': 16, 'dark': 16}, 'IPS(R)': {'post': 367, 'upstream': 367, 'mito': 58, 'dark': 55, 'light': 1, 'medium': 2}, 'VLNP(R)': {'pre': 2, 'post': 75, 'downstream': 4, 'upstream': 75, 'mito': 13, 'dark': 13}, 'PLP(R)': {'post': 8, 'upstream': 8, 'mito': 1, 'dark': 1}, 'WED(R)': {'pre': 2, 'post': 67, 'downstream': 4, 'upstream': 67, 'mito': 12, 'dark': 12}, 'GNG': {'post': 773, 'upstream': 773, 'mito': 81, 'dark': 76, 'medium': 5}}",,"['GNG', 'IPS(R)', 'PLP(R)', 'SPS(R)', 'VLNP(R)', 'VMNP', 'WED(R)']","['VLNP(R)', 'WED(R)']"
4135,32169,1408198688,,,24,22,170,22,6,18563764,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 24, 'post': 22, 'downstream': 170, 'upstream': 22, 'mito': 6, 'dark': 5, 'light': 1}, 'LO(R)': {'pre': 24, 'post': 22, 'downstream': 170, 'upstream': 22, 'mito': 6, 'dark': 5, 'light': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4136,75356,2368894013,,,3,20,14,20,1,5780474,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 20, 'downstream': 12, 'upstream': 20, 'mito': 1, 'dark': 1}, 'LOP(R)': {'pre': 2, 'post': 20, 'downstream': 12, 'upstream': 20, 'mito': 1, 'dark': 1}}",,"['LOP(R)', 'OL(R)']","['LOP(R)', 'OL(R)']"
4137,55930,1942244524,,,59,195,290,195,45,96777383,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 59, 'post': 194, 'downstream': 290, 'upstream': 194, 'mito': 43, 'dark': 34, 'medium': 9}, 'ME(R)': {'pre': 59, 'post': 194, 'downstream': 290, 'upstream': 194, 'mito': 43, 'dark': 34, 'medium': 9}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
4138,65962,2164285186,,,0,0,0,0,9,75950472,Traced,True,Leaves,,271.5,"[3376, 29676, 30768]",{},,[],[]
4139,62833,2091078020,WED032_R,WED032,77,277,509,277,105,323714455,Traced,False,Roughly traced,AVL01,326.5,"[11584, 27601, 36288]","{'LX(R)': {'pre': 13, 'post': 8, 'downstream': 55, 'upstream': 8, 'mito': 4, 'dark': 4}, 'LAL(R)': {'pre': 13, 'post': 8, 'downstream': 55, 'upstream': 8, 'mito': 4, 'dark': 4}, 'LAL(-GA)(R)': {'pre': 13, 'post': 8, 'downstream': 55, 'upstream': 8, 'mito': 4, 'dark': 4}, 'VLNP(R)': {'pre': 64, 'post': 233, 'downstream': 454, 'upstream': 233, 'mito': 71, 'dark': 69, 'medium': 2}, 'PLP(R)': {'post': 3, 'upstream': 3}, 'WED(R)': {'pre': 64, 'post': 230, 'downstream': 454, 'upstream': 230, 'mito': 71, 'dark': 69, 'medium': 2}, 'PENP': {'post': 36, 'upstream': 36, 'mito': 8, 'dark': 8}, 'SAD': {'post': 36, 'upstream': 36, 'mito': 8, 'dark': 8}, 'SAD(-AMMC)': {'post': 36, 'upstream': 36, 'mito': 8, 'dark': 8}}",,"['LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'PENP', 'PLP(R)', 'SAD', 'SAD(-AMMC)', 'VLNP(R)', 'WED(R)']","['LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'VLNP(R)', 'WED(R)']"
4140,19436,980153950,,,2,6,28,6,2,3213958,Traced,True,Leaves,,,,"{'SNP(L)': {'pre': 2, 'post': 6, 'downstream': 28, 'upstream': 6, 'mito': 2, 'dark': 1, 'medium': 1}, 'SMP(L)': {'pre': 2, 'post': 6, 'downstream': 28, 'upstream': 6, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['SMP(L)', 'SNP(L)']","['SMP(L)', 'SNP(L)']"
4141,5985,477788421,,,0,0,0,0,8,80455235,Traced,True,Leaves,,299.0,"[33487, 15538, 7104]",{},,[],[]
4142,41283,1656683728,,,122,51,781,51,31,105460873,Traced,True,Leaves,,,,"{'SNP(R)': {'pre': 13, 'post': 6, 'downstream': 71, 'upstream': 6, 'mito': 2, 'dark': 2}, 'SMP(R)': {'pre': 13, 'post': 6, 'downstream': 71, 'upstream': 6, 'mito': 2, 'dark': 2}, 'INP': {'pre': 39, 'post': 17, 'downstream': 266, 'upstream': 17, 'mito': 8, 'dark': 8}, 'ATL(R)': {'pre': 17, 'post': 5, 'downstream': 122, 'upstream': 5, 'mito': 2, 'dark': 2}, 'IB': {'pre': 22, 'post': 12, 'downstream': 144, 'upstream': 12, 'mito': 6, 'dark': 6}, 'VMNP': {'pre': 58, 'post': 25, 'downstream': 379, 'upstream': 25, 'mito': 17, 'dark': 17}, 'SPS(R)': {'pre': 30, 'post': 11, 'downstream': 194, 'upstream': 11, 'mito': 8, 'dark': 8}, 'VES(R)': {'pre': 28, 'post': 14, 'downstream': 185, 'upstream': 14, 'mito': 9, 'dark': 9}, 'PENP': {'pre': 12, 'post': 3, 'downstream': 65, 'upstream': 3, 'mito': 4, 'dark': 4}, 'CAN(R)': {'pre': 12, 'post': 3, 'downstream': 65, 'upstream': 3, 'mito': 4, 'dark': 4}}",,"['ATL(R)', 'CAN(R)', 'IB', 'INP', 'PENP', 'SMP(R)', 'SNP(R)', 'SPS(R)', 'VES(R)', 'VMNP']","['ATL(R)', 'CAN(R)', 'IB', 'INP', 'PENP', 'SMP(R)', 'SNP(R)', 'SPS(R)', 'VES(R)', 'VMNP']"
4143,67048,2191426930,,,39,6,231,6,6,24529215,Traced,True,Leaves,,,,"{'VMNP': {'pre': 39, 'post': 6, 'downstream': 231, 'upstream': 6, 'mito': 6, 'dark': 6}, 'VES(R)': {'pre': 39, 'post': 6, 'downstream': 231, 'upstream': 6, 'mito': 6, 'dark': 6}}",,"['VES(R)', 'VMNP']","['VES(R)', 'VMNP']"
4144,84046,2553407267,,,2,11,11,11,1,1406320,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 11, 'downstream': 11, 'upstream': 11, 'mito': 1, 'dark': 1}, 'LOP(R)': {'pre': 2, 'post': 11, 'downstream': 11, 'upstream': 11, 'mito': 1, 'dark': 1}}",,"['LOP(R)', 'OL(R)']","['LOP(R)', 'OL(R)']"
4145,50130,1838594496,,,36,28,256,28,7,27736927,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 36, 'post': 28, 'downstream': 256, 'upstream': 28, 'mito': 7, 'dark': 7}, 'LO(R)': {'pre': 36, 'post': 27, 'downstream': 256, 'upstream': 27, 'mito': 6, 'dark': 6}, 'LOP(R)': {'post': 1, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'LOP(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4146,48117,1793019211,ORN_DP1l_R,ORN_DP1l,222,280,1029,280,78,203554742,Traced,True,Leaves,,,,"{'AL(R)': {'pre': 222, 'post': 277, 'downstream': 1029, 'upstream': 277, 'mito': 52, 'dark': 49, 'light': 2, 'medium': 1}, 'AL-DP1l(R)': {'pre': 219, 'post': 271, 'downstream': 1013, 'upstream': 271, 'mito': 42, 'dark': 40, 'light': 1, 'medium': 1}, 'AL(L)': {'post': 1, 'upstream': 1, 'mito': 4, 'dark': 4}, 'AL-DP1m(L)': {'post': 1, 'upstream': 1, 'mito': 3, 'dark': 3}, 'AL-VL2a(R)': {'post': 3, 'upstream': 3, 'mito': 8, 'dark': 8}, 'AL-VL2p(R)': {'pre': 3, 'post': 3, 'downstream': 16, 'upstream': 3}}",,"['AL(L)', 'AL(R)', 'AL-DP1l(R)', 'AL-DP1m(L)', 'AL-VL2a(R)', 'AL-VL2p(R)']","['AL(R)', 'AL-DP1l(R)', 'AL-VL2p(R)']"
4147,21192,1068483633,,,11,0,96,0,2,4571399,Traced,True,Leaves,,,,"{'INP': {'pre': 11, 'downstream': 96, 'mito': 2, 'dark': 2}, 'ICL(L)': {'pre': 11, 'downstream': 96, 'mito': 2, 'dark': 2}}",,[],"['ICL(L)', 'INP']"
4148,90944,5813006265,,,21,8,98,8,5,16088230,Traced,True,Leaves,,,,"{'PENP': {'pre': 21, 'post': 8, 'downstream': 98, 'upstream': 8, 'mito': 5, 'dark': 5}, 'SAD': {'pre': 21, 'post': 8, 'downstream': 98, 'upstream': 8, 'mito': 5, 'dark': 5}, 'AMMC': {'pre': 17, 'post': 8, 'downstream': 76, 'upstream': 8, 'mito': 4, 'dark': 4}, 'SAD(-AMMC)': {'pre': 4, 'downstream': 22, 'mito': 1, 'dark': 1}}",,"['AMMC', 'PENP', 'SAD']","['AMMC', 'PENP', 'SAD', 'SAD(-AMMC)']"
4149,54910,1920038474,,,67,100,305,100,37,62157938,Traced,True,Leaves,,,,"{'AL(L)': {'pre': 67, 'post': 99, 'downstream': 305, 'upstream': 99, 'mito': 18, 'dark': 18}, 'AL-VA6(L)': {'pre': 67, 'post': 99, 'downstream': 305, 'upstream': 99, 'mito': 18, 'dark': 18}}",,"['AL(L)', 'AL-VA6(L)']","['AL(L)', 'AL-VA6(L)']"
4150,61447,2061605287,,,3,9,12,9,2,3469467,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 9, 'downstream': 12, 'upstream': 9, 'mito': 2, 'dark': 2}, 'LO(R)': {'pre': 3, 'post': 9, 'downstream': 12, 'upstream': 9, 'mito': 2, 'dark': 2}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4151,20668,1039837481,,,9,6,97,6,1,4411337,Traced,True,Leaves,,,,"{'INP': {'pre': 9, 'post': 6, 'downstream': 97, 'upstream': 6, 'mito': 1, 'medium': 1}, 'SCL(L)': {'pre': 9, 'post': 6, 'downstream': 97, 'upstream': 6, 'mito': 1, 'medium': 1}}",,"['INP', 'SCL(L)']","['INP', 'SCL(L)']"
4152,72931,2314336462,,,24,30,163,30,11,19262878,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 24, 'post': 30, 'downstream': 163, 'upstream': 30, 'mito': 11, 'dark': 11}, 'LO(R)': {'pre': 24, 'post': 30, 'downstream': 163, 'upstream': 30, 'mito': 11, 'dark': 11}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
4153,8665,548718226,,,66,132,647,132,32,91968431,Traced,True,Leaves,,,,"{'SNP(L)': {'pre': 66, 'post': 132, 'downstream': 647, 'upstream': 132, 'mito': 32, 'dark': 11, 'light': 4, 'medium': 17}, 'SMP(L)': {'pre': 64, 'post': 123, 'downstream': 623, 'upstream': 123, 'mito': 30, 'dark': 10, 'light': 3, 'medium': 17}, 'SIP(L)': {'pre': 2, 'post': 9, 'downstream': 24, 'upstream': 9, 'mito': 2, 'dark': 1, 'light': 1}}",,"['SIP(L)', 'SMP(L)', 'SNP(L)']","['SIP(L)', 'SMP(L)', 'SNP(L)']"
4154,83705,2533475300,,,32,22,197,22,9,34289870,Traced,True,Leaves,,,,"{'GNG': {'pre': 32, 'post': 22, 'downstream': 197, 'upstream': 22, 'mito': 9, 'dark': 9}}",,['GNG'],['GNG']
4155,71254,2281941052,,,8,2,46,2,1,2700106,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 2, 'downstream': 46, 'upstream': 2, 'mito': 1, 'dark': 1}, 'LO(R)': {'pre': 8, 'post': 2, 'downstream': 46, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
